Date,tkrs_avg_roc_30d,tkrs_avg_std_30d,tkrs_avg_rs_roc_30d,tkrs_avg_vol_avg_roc_30d,tkrs_avg_turnover_avg_roc_30d,stock_idx_pct_change_30d,comm_idx_pct_change_30d,bond_idx_pct_change_30d,vol_idx_pct_change_30d
2016-04-27,0.08076311216740831,0.01477986273650775,0.2158581594497766,-0.17247641262307345,-0.1135594925003175,0.013916692490855809,0.08705524532147191,0.0474373250348501,-0.18230401823080955
2016-04-28,0.057207438392098325,0.015142336736124485,-0.09129941055976987,-0.1621874471250916,-0.09985746075362234,0.011585117952299884,0.074404700678117,0.03158990037485876,0.015343595691962308
2016-04-29,0.03751535358171948,0.015179066695574494,-0.20266229261141544,-0.14841673206366968,-0.08733770425598608,0.009379863474303862,0.07284769318677897,0.017748737554269534,0.08725763611472281
2016-05-02,0.036647030895245326,0.015073709473403075,-0.20670944435428895,-0.17550352404857894,-0.12520529920506585,0.007872581039552573,0.05891011102781252,0.021127555156185363,0.04707559385610649
2016-05-03,0.022919432232235193,0.015457040919587887,-0.35661825130937386,-0.15500199891306587,-0.1053297625555395,0.011898766641020186,0.039647523435398124,0.009882074339302438,0.13125456306190464
2016-05-04,0.013763395965534591,0.015841758842466934,-0.4723814731489685,-0.1257740049527496,-0.07906045353367985,0.013000932940982146,0.03279889876240327,0.00422258853035995,0.13267460484434235
2016-05-05,0.02336754133015696,0.01569535955063181,-0.4177470244058983,-0.10417561672164588,-0.06171213528598918,0.013345388487743248,0.04467606166094562,0.012095213193882293,0.06492639185227622
2016-05-06,0.028349763629582928,0.01568993041988769,-0.39396899337941815,-0.0915894994511719,-0.05285042724051581,0.011703327493903792,0.05767776743057618,0.0160664052047903,-0.0013568184803193217
2016-05-09,0.027037102372151647,0.015776786951501608,-0.4479630277250518,-0.056925797173863146,-0.024430937872627734,0.011606941187250364,0.03136667360619616,0.01644233913632953,-0.04396326025960218
2016-05-10,0.03183507320460598,0.015851304691592412,-0.4005815042788603,-0.04674270626342569,-0.017979789044118677,0.009040049733566535,0.059131685629510766,0.01721797491947208,-0.013748160968082956
2016-05-11,0.02176336395580679,0.01595343437246235,-0.3816166123770063,-0.03258581763080293,-0.007668463353554089,0.00940555774747831,0.08790374525316524,0.004097517331715261,0.08333326886420145
2016-05-12,0.01796498508983281,0.015951224641042393,-0.34335755465982665,-0.030299655853981755,-0.006136681848401104,0.005311779416371509,0.0910458997313861,0.004865523260990878,0.03297491357967308
2016-05-13,0.003180620950698032,0.015941130330752937,-0.42620203760849495,-0.04894587598352218,-0.01596746238088531,0.00810716640179554,0.10872885800247523,-0.01004946877662094,0.1480915667092253
2016-05-16,0.019705434926231776,0.015700883043430588,-0.3603038225287418,-0.06268628912183727,-0.019465501657512152,0.0053843723382660524,0.13664606844685045,0.003998907665325957,0.039660086696560626
2016-05-17,0.02095306542117862,0.015757206562405073,-0.25955598553437464,-0.06788640740868879,-0.019901828248616527,0.0026664392677469007,0.1478598327752052,0.004710417646599074,0.00972760167238107
2016-05-18,0.011569847509086698,0.015745418382811308,-0.38499022849685394,-0.07381296151942096,-0.025860132168905592,-0.001313499090143666,0.12702093620043842,-0.006276224349105908,0.13200849088249456
2016-05-19,0.021291684467156777,0.015398543426730723,-0.27851715657273424,-0.07648194778287642,-0.029004029573453494,-0.002841652894629898,0.12741311828644086,0.0018287275980868323,0.010519806800689313
2016-05-20,0.025788367259948222,0.015638292450596177,-0.2362375390075383,-0.05937770349849769,-0.014359786637980543,-0.001220012757075617,0.10558060496947252,0.0066218809821319,-0.010416656965389626
2016-05-23,0.026370216094957263,0.015639354726670378,-0.21473789011410827,-0.05875431982102419,-0.01326522885933712,-0.0021205578770611133,0.0913173736786026,0.008180027770315679,-0.027060303066666958
2016-05-24,0.03133813234272729,0.015992529958358672,-0.26093392039475616,-0.06252735295957512,-0.01048723612807867,-0.0010420042501503302,0.06813185970525981,0.011818826841560881,-0.028956248762952774
2016-05-25,0.022112953048097916,0.015719550312427593,-0.27258456386413343,-0.057810193583283875,-0.008746495099683949,-0.0013117262008530695,0.07507291179202591,0.00734819535731468,0.004335221479832452
2016-05-26,0.02036263653796357,0.015714094218352175,-0.2548380969330082,-0.05387508006416308,-0.011826147725438552,0.001941655546210841,0.08302709393381158,0.0075393722455503465,-0.021137023047291037
2016-05-27,0.02618417931968708,0.015703164296899268,-0.17883477968541628,-0.04988997236272796,-0.013312335992339719,-0.0010370320480366235,0.09144544319518677,0.012539978784651407,-0.036710719838561556
2016-05-31,0.01889438083389432,0.01568959876765736,-0.22539793594485436,-0.029856220529798527,0.007118095923878576,-0.00031463732181635784,0.0800293367965601,0.00533871245679296,0.0629212865101878
2016-06-01,0.014519954658942529,0.015515275781181946,-0.25297020881405385,-0.038284759498794285,0.002353652867692624,-0.0007857995432117848,0.06829618703563578,0.005230191754559632,0.07250755700473088
2016-06-02,0.015890961782174105,0.01538504338165898,-0.34778153364732556,-0.04787271334807763,-0.004144564136746798,0.004191853796117417,0.05007051866963752,0.007557571195099477,0.026355450941821568
2016-06-03,0.015258413903380844,0.015027629455133926,-0.28533348530074765,-0.06125245158059345,-0.01985244392400609,0.01100497434297143,0.06161477961383177,0.009751605140769337,-0.03440856980639728
2016-06-06,0.018062760303606894,0.015171645763892221,-0.29296683759064546,-0.06680831576259183,-0.03306305888633221,0.009551196585929844,0.07894733884964311,0.01357671268280769,0.032526425326472985
2016-06-07,0.027789034837930777,0.015180960215063394,-0.13385355149518896,-0.059398210574106214,-0.027050457158701913,0.011557767363978177,0.09039133556835055,0.018021284087905043,-0.002130662864612831
2016-06-08,0.021891958322220007,0.015026979718160855,-0.2159029983936669,-0.06469785140087247,-0.03347044978496794,0.012379838338482552,0.09486997161337696,0.018814678344098335,0.00859598031741915
2016-06-09,0.009852493581685587,0.014906817319478861,-0.3330711867614884,-0.07415179442041975,-0.047609693914620665,0.010087005384011638,0.08286907886448858,0.01428708527080258,0.06318081747546844
2016-06-10,0.007116562489855381,0.01472112602196234,-0.24834453210024487,-0.07935940152953214,-0.0601017404783003,0.009440870013116331,0.06371190359074919,0.012908942816697078,0.11892249591727766
