Date,PrEP,EP2,EP3,EP4,EP5,EP6,EP7,EP8,EP9,EP10,EP11,EP12,EP13,EP14,EP15
2020-08-17,0.0009266707357116211,0.011897446989397542,-0.011980025851139109,0.035379640327033446,-0.031229052756938325,-0.016614255168068026,0.01188962601987087,0.03850887568458483,0.012943499481404386,-0.15396676290643418,0.21708868101687995,0.029602557162561327,0.011641736082921073,-3.928941020425736e-05,0.05127546425356155
2020-08-18,-0.002017089403545058,0.004887765730064109,-0.003106936203568278,-0.031227949423576762,-0.019180100147024093,-0.00876017840958343,0.008903683362571968,0.016554501355050988,0.04807216540449377,0.03879631315376031,-0.009130601555131013,0.02050031437849631,0.0008681420682195018,0.0092206605463665,0.019974659470899825
2020-08-19,-0.004727135268996263,-0.004736116834461623,-0.01715076705271057,0.08874069287335118,0.012248609683911171,0.006605467473643101,-0.01207094194906555,-0.020287895245257315,-0.018917769314022226,0.14184445637671783,-0.10468380593189819,-0.002250217097279461,0.0032022360539998296,-0.015204438436522638,-0.014556876475742997
2020-08-20,-0.004520402772462795,0.002719626091988614,-0.016174823412694384,-0.20849197350790827,-0.02654006465478853,-0.030970869385213096,0.007023325173272976,0.011620048553116158,0.09718863450565807,-0.002899807489583184,0.042627049769959235,0.008388123005387715,-0.018000699472980997,0.014811218288879102,-0.010819719706459896
2020-08-21,0.0012145023556906498,0.00202201056206075,0.0019575758555390177,0.1517721381659658,0.042909914388485015,-0.012075063605966219,0.007507175501117347,0.03062161779118555,-0.00537592505855633,-0.044208269969090774,0.02438079769731827,0.020916815729305593,0.013736786315520444,-0.01533739253177091,0.01808782954024446
2020-08-24,0.012476404426858823,-0.001510974433286516,0.0006625909292290455,0.013078952605795724,0.03716156056335218,-0.046372337632147764,0.016499494784599333,0.026161324176007694,0.0481482260950401,0.1760715134969646,-0.0784260194051084,-0.0064204239103025085,0.030403104076276666,-0.0016510801255090746,0.030580157560460508
2020-08-25,0.0006688771823595285,0.004115973358059133,-0.0321546297705716,-0.31091581239019206,0.0025801817373740654,0.026724082382267644,-0.0046579858494975035,-0.04168363865046498,0.00041511587452469634,-0.0328564074988662,-0.09096688229837835,-0.003250713779384462,-0.02965083443084482,0.004353593390229227,-0.026076922111276657
2020-08-26,0.00030043168877336157,0.010422816046689709,-0.05761338587448228,-0.22720133069444903,-0.011272381731419201,-0.013055361168849089,0.010274440701972587,-0.011765981504303968,0.135469669299207,0.12480297023674503,-0.13243927061140437,0.010085134920314598,-0.016830178280786257,0.02609369399538264,-0.006950324963964194
2020-08-27,0.005786758643578249,-0.004545550425456124,0.0437904676609453,-0.35255254633070776,0.01045295150118064,0.009372308118348771,0.012137396985877347,-0.004332702692130486,-0.02669938146615003,0.07609460377347799,0.053492762813387884,0.0029109304969971994,-0.006643118010578597,0.0013586381186041496,-0.009770694301391547
2020-08-28,0.007818267562863523,0.0026465193179543434,-0.03048480803764253,-0.7742494425980697,0.053374645332331605,-0.0017468674068028545,0.007434594245967929,-0.0032179233366143034,0.033287350714927166,-0.002136897863872833,-0.19344849482214677,0.0011661644147484829,-0.0014002748384691621,-0.017073933350686077,-0.0259544182472774
2020-08-31,-0.007438269612400017,0.0031837607812459368,0.010370238028780898,-0.5742089745191815,-0.04857569040877763,0.019149898153606904,-0.012618969235236754,-0.01730732614936925,-0.03029062329661447,-0.0012743260589052063,0.13476535203363604,0.013665242497909125,-0.00960761113890285,-7.645617185125797e-05,0.004000446273034308
2020-09-01,0.006037780106988411,0.007837652883952106,-0.07959441397210243,1.5097978598085655,0.11676640342048406,-0.03017916553944955,0.012424988880059828,0.025985115398738934,0.15498105971999432,0.010206144369847125,-0.06939707326486078,0.017441709860522847,0.001185490327846317,-0.0004505923356585839,-0.022320221439161902
2020-09-02,0.018527810197843886,0.01786391446868918,0.03559907365708126,-1.0344789125342047,0.0144000548760701,0.0350785269042182,0.008982791366079601,-0.01279970856850332,-0.04468366842332594,-0.003878296648656021,-0.11705175823198233,0.000663751527946399,0.01296440339295346,0.00940678062396727,0.013925491035274185
2020-09-03,-0.025782843989807902,-0.04267694614236772,0.07839469347523997,8.520926978404336,-0.005713803208690416,-0.00931523222120123,-0.028261471360129797,-0.03866873765053902,-0.03067921521337913,0.05390864373748827,-0.18242885145263066,-0.04041666883734474,-0.04519322318997687,-0.07570522714244599,-0.0493079380959176
2020-09-04,-0.005091106277840263,-0.01680918723532565,0.01983035531357369,-3.428074573285892,0.01769596980039978,-0.007296031703842076,-0.01748645665078552,-0.02925294549401347,-0.03558233522657184,0.008935052988503944,-0.10040378773529546,-0.03357011630776319,-0.03917379832848056,-0.05108817679658506,-0.01854897506810438
2020-09-08,-0.01911291355423217,-0.02009342848300233,0.031551894358807786,2.273301936077986,0.04853243942462493,-0.005734544582859491,-0.01112164488939138,0.027175200718464243,-0.0517419852796539,-0.09400303432816381,-0.33220712197001245,0.01284742933723515,-0.00741021394827468,0.003092114207771335,0.03747801996882294
2020-09-09,0.014547431510163467,0.025565948751140377,-0.00648927766177998,0.7580009854425769,0.00739301253921254,0.015831358380768767,0.01838477527918503,0.02346396952639851,0.06155285840607205,-0.06714308286225645,-0.0016362978817826557,0.027444295073956626,0.018320120192350853,0.046030284643606256,0.028959179283528425
2020-09-10,-0.014950421608639686,-0.01305948828972503,-0.02366888439856263,0.19090506529916773,0.0326987239654577,-0.020856899387681316,-0.017636748634318633,-0.005520308319791778,-0.02953440291061249,-0.11528010803662547,-0.26841515284034856,-0.003437001535898876,-0.03132971024588005,0.016123316491300388,-0.013482680012378623
2020-09-11,0.005646766584975538,0.003572839004052142,0.02404301851188073,1.0695569717716884,0.0161777126546645,-0.007969386458791528,0.011294314057862076,0.033220373949563786,-0.01444117898197439,-0.08335753363504239,-0.2917961098721814,-0.005507137400906137,0.027579655145745452,0.01770489107802975,0.037559885241122304
2020-09-14,0.015202729386566638,0.012956251218874115,0.012949941526789521,-0.042444621847977926,0.011421358744554855,0.0075361282976151855,0.014743651669984814,0.024345266812928923,-0.06283328401029353,-0.13625610883765016,1.270670079875976,0.008933572111767818,0.015149509748338064,0.019109810681044337,0.030236285943894936
2020-09-15,0.0003123654597172454,0.00784241396096852,-0.0427071510211684,-0.3787732481815851,0.013121998385717593,0.009608701432602063,-0.01117647669155053,-0.03346704761853647,0.07889839713706004,0.035552261389565354,-0.40679236044309897,-0.0038720080661597267,-0.030473923235844524,-0.030374839840177303,-0.03874256905201712
2020-09-16,0.006527197072620838,-0.004125379691060416,0.036418651257905665,0.5580284048247739,0.0048373927351927914,-0.02190194268794743,0.018673241782558136,0.07099881294587007,-0.08706845722386358,-0.0930009650210133,0.5167799231983803,0.0061742331772634,0.056720037940292345,0.04523677900691081,0.05622565672604418
2020-09-17,-0.005223788082624692,-0.009844670501823471,0.0009243280925510522,0.2169271202994003,0.006976610917762471,0.022805385007354184,-0.00929316311006878,-0.023865924763428192,-0.02091019187901011,-0.13629849791910398,-0.4976292363167045,-0.03457834023772155,-0.011127265177257595,-0.02030329970236666,-0.021212546366193186
2020-09-18,-0.012058219154311156,-0.00835775145239226,-0.017005520710041577,0.09765199814218528,-0.023343631899020112,0.03920729497180386,-0.016900691483902386,-0.03555389349702587,-0.037035588052507507,0.09855383438485998,0.5215745416632296,-0.012481901199135614,-0.021298700501585333,-0.004034008653688637,-0.0539300554856077
2020-09-21,-0.024888667572366407,-0.004703048880054128,-0.03416757006083504,-0.15501991880262656,-0.07731313522537597,-0.016374588232257348,-0.034727112507948577,-0.02777589077608722,0.08087110010109777,0.2597789759993787,0.5533338457281447,-0.011140777216548381,-0.027415326808317708,0.0013722935481093046,-0.01696822446715296
2020-09-22,0.007335070064442117,0.012801701624722828,-0.016178206388922867,-0.14240186805105381,-0.01799727430065723,-0.060777958894509654,0.021054897774982928,0.046194612362997045,0.014783600431889088,-0.018974112000757493,-0.2224969896184653,-0.002305788383722751,0.03545715678499173,0.022437428944506843,0.03370297988120785
2020-09-23,-0.021801412620780503,-0.02076803255409687,-0.006591532673749567,-0.04667812504385782,-0.004913648742256083,0.008332840974603517,-0.029051940135022325,-0.05679502016609539,-0.0504809627238465,0.06195526414182995,-0.45899026068470306,-0.029288851835060248,-0.03793585185588211,-0.03332623666323875,-0.07225535658952298
2020-09-24,0.0018746406041321162,0.0014233440958921761,0.015383003182266375,0.14325043597786347,-0.012860565573232785,-0.027380399016348034,0.0015697256393250036,0.017455406184205824,0.05933353483284853,0.025398354336249263,0.4080721990534535,-0.0008352632599265553,0.013983110037020241,-0.019893800417847274,0.00865544741169022
2020-09-25,0.013293740102914287,0.01642448528346474,1.654976844389644e-05,-0.24161848485600212,0.021831231439751075,0.024296894611795183,0.006472968660937495,0.0043140540381088055,-0.03009411640372872,-0.02959164401930714,0.1989688295590779,0.02012510794597233,0.009168387430254166,0.03314778861685297,-0.021441750293369144
2020-09-28,0.01816268330150428,0.01599712902780248,-0.020397486121248365,0.15136182169224632,0.02684350988906714,-0.024876291377464277,0.027512563692248637,0.04830714891388865,0.0156165691461565,0.05945356031782367,0.7839159927088077,0.022365411907868227,0.029316902003049483,0.02371755755350713,0.061377064095631484
2020-09-29,-0.0069354479483769715,-0.00037179832720979356,-0.011039976033511811,-0.027073122705080555,0.0021078425181040306,0.01886401364473045,-0.015139544594438337,-0.02490396625747693,-0.004782183315810373,-0.03413184091091548,-0.08230427820063035,-0.0030961046626825084,-0.022855987201046202,0.0006179924038289819,-0.03605146111058222
2020-09-30,0.007407243990803947,0.006589233120332549,0.026122486993188865,0.07870524484311514,0.021275927547582008,0.03505969168732159,0.006699004808658149,0.011964215435078085,-0.036214301083359324,-0.010634523513827876,0.308524533327609,0.042465632836764966,-0.004621266203062135,-0.0006393697343660687,0.04809794475577123
2020-10-01,0.0047070507048965204,0.009793792043331973,-0.008528294494765776,-0.29723727308225745,-0.008215534112811729,-0.04211852167376795,0.015095893712187003,0.054500317458185066,-0.02908115267408673,0.10575109504961921,0.5889491435714647,0.017443575061084404,0.02280989278964385,0.0011832479270070806,0.0583443687143157
2020-10-02,0.0012880500607990175,-0.010755237857774436,0.05912356380516903,0.5549211775177034,0.06012013743946909,-0.015850708333635333,-0.006069380986604922,0.015282362965693297,-0.015290016861652433,-0.2092898027578025,-0.037575331949293744,-0.004208610148483172,-0.003888149122273421,0.023543628032396402,-0.02740667714426226
2020-10-05,0.015575521135927417,0.01619876565021916,-0.024853311005779033,0.11367403789946429,0.020678003914172516,0.04023360545124288,-0.0036327297365564837,-0.012823897210713642,-0.08100721597197924,-0.17349472602920724,0.07040835810174984,-0.004018090222248416,-0.007519119865288637,0.01763983076763398,0.00796580850257289
2020-10-06,-0.00959739492505507,-0.009710648870862038,-0.0005540899689761014,-0.07489143676969179,0.011028434586007219,-0.022461398606885008,-0.02251814460063828,-0.02174718850853974,-0.014742349742656646,-0.1644261291096285,-0.13989433512093796,-0.013506222277903657,-0.005832843614354877,0.023000267331263702,-0.048973718872277194
2020-10-07,0.017373650952589692,0.015659968114916545,-0.03893519106571075,0.017853366306390894,0.042551129234534635,0.01661968726481655,0.015624409040395859,0.003938404955340591,-0.030822191000207777,-0.05288094478552374,-0.1443833859424135,0.024799067417897724,0.00928050432960581,0.023522773384591966,-0.001487123757386355
2020-10-08,0.013160255203662707,0.007387368148874307,0.02502775686771752,0.11269636387888227,0.006401307685907742,-0.025187349879994048,0.01773682832275081,0.04934136941156608,-0.033366159255507455,0.023024322013571075,0.18234232207232592,-3.1411649213608506e-05,0.05775641354546446,0.013844160787520376,0.06392456168792204
2020-10-09,0.0043979652405568,0.011787465419674126,-0.03501019719329068,-0.1295008934212054,0.0013094508992126386,0.00886088615809899,0.005852714104496615,-0.005203286324458101,0.016656849253909423,-0.059978173901972354,-0.07854653222859309,0.007447125690695833,0.002528192187057021,0.036806900303862466,0.01454472927925643
2020-10-12,0.007768980275707493,0.010954885276633686,-0.0043326831537396915,-0.16224036660509444,-0.019057463015791254,0.0019960477659120013,0.009167290764787284,-0.0009760794359915392,0.060648605602970695,0.37816916024195146,0.1325828953263566,0.006027573422289878,-0.002087656794593107,0.00594570153656826,0.007365783367807355
2020-10-13,-0.007956483442060347,0.004190273966051317,-0.019677111997280727,0.24454511757257524,-0.02693203052344162,-0.010164054645444676,-0.0016167667321214108,0.014850124323034564,0.04067663028176338,0.1660745331435578,0.14259090421829246,0.028623428331823852,0.021794958838565304,-0.03010750561415365,0.004525363006511185
2020-10-14,-0.0032379516759558635,-0.007401230471530962,-0.0023753748913387662,0.18161032205256156,0.021183798805929133,-0.008680705896612295,-0.011181421189926266,-0.01380695648015362,0.0361931731704217,-0.08176191518736675,-0.17661381173682855,-0.02237022108406983,0.001047932844693511,-0.011995984113685076,-0.030945385329344544
2020-10-15,0.0033235024595594798,0.0011849236763814552,0.003028004479277202,0.2868122330643219,0.048866565390377925,-0.015595856819413334,0.007982825303449959,0.044374466234630594,0.052494593225725694,0.01596962468169183,0.3006255552135968,0.031192093409124544,0.04187687969421838,0.001588499505030594,0.010738520388745787
2020-10-16,0.0005900245968408768,0.001235456696525361,0.007161713948916182,0.0061827486265713105,0.015894564479529416,0.03517378254993475,-0.010607032358573187,-0.031574260751344285,-0.036990264100323134,-0.06892201114826646,-0.2046215787897917,-0.008523839576132897,-0.011278379348599321,0.01997864852528264,-0.03108658230246797
2020-10-19,-0.01542461937375883,-0.014941565891009256,-0.02453028285812764,-0.03930491506455991,0.003544743360043512,-0.02500301008043737,-0.0283701088388858,-0.027202359975087687,-0.007905689933108584,0.006770378328898596,-0.17337223852189165,-0.016888431425763795,-0.025201067465582816,-0.009523489470987578,-0.03570567886469167
2020-10-20,0.006593337620837358,0.004923389047946536,-0.008442792031740476,0.060552757634076526,0.03834018921734095,-0.01911748706832228,0.013460294696394204,0.0473715820548557,-0.01321858809648746,-0.08744502521164932,0.20642995858201507,0.022946056205151555,0.036539465168456076,0.03615283144905779,0.05377571426176142
2020-10-21,-0.004157192758106665,-0.006431765755567365,0.014504781650973797,-0.15855719409927704,0.01764595746070574,0.028067295909723677,-0.015554908352315433,-0.049176843739332066,0.03715932917429887,0.19611703993337049,-0.1175173482563634,-0.0141954003463447,-0.030084959755023455,-0.018340843031587784,-0.056218580920622485
2020-10-22,0.008267832281118714,-0.0046557137797570425,-0.013495661631964362,-0.3264638354578273,0.04325071210991571,0.08208633646002661,-0.028041101927459122,-0.05549607877695617,-0.14515561310020686,0.008161519720335964,-0.5770861551834598,-0.005661815828322481,-0.0437223849165167,0.0629404999180827,-0.013271044841091983
2020-10-23,0.006627368004947787,0.005557522571146611,-0.002616345336353132,0.08960645605602191,0.018343514860506227,-0.007358335593694809,0.015000061867508574,0.0358486747312976,-0.0002915497959258273,0.05616871347677188,0.33284224769868875,0.02288651212438908,0.02501684341007393,-0.006191808104968444,0.00847990297035528
2020-10-26,-0.024561328106367686,-0.015447277189905129,0.022831295159078113,-8.600495015653742e-05,-0.04208322753710192,-0.0003458114674107504,-0.044700480058626924,-0.041023561640611717,-0.0361164262128838,-0.08604785383975466,-0.10741840812562631,-0.031742514624042206,-0.04884360139013744,-0.016762430262121764,-0.044709579099335706
2020-10-27,-0.014284188006927101,0.0008016864003865809,-0.02265750685689738,-0.11836588309194274,-0.03363281136962126,-0.003636321073133164,-0.027790064308374718,-0.010986222184996342,0.00918385392225951,-0.033663220720011156,-0.09752683137873985,0.011756706638322845,-0.025565956595866468,0.016684271092774372,-0.0017689472896221803
2020-10-28,-0.030257766012225185,-0.028088962459627886,-0.004789682172677612,0.5290208379097694,-0.024679761043278403,-0.058508717744474636,-0.02414784779917578,0.020326591809646022,-0.06338816361577682,-0.05454085658706309,0.873607048356603,-0.044935030675785415,-0.008751084132877285,-0.017733214923239204,0.07801015313454385
2020-10-29,0.00806471468610681,0.002809284488438868,-0.06312788889612597,-0.07492009749968431,0.03907190502988134,-0.05641448814223893,-0.0016047789205453356,0.018184942819089223,0.1164760962495286,0.03799407440374969,-0.14869648963304916,-0.039635481076786716,6.544961036314412e-05,-0.01968345980370534,-0.004053441723082751
2020-10-30,-0.003185034809741305,-0.0118034629405942,0.0486838821134814,0.18148020684991462,0.004992211569579519,0.04911303674650824,-0.003683737672162901,-0.01651554567876401,-0.08896778475370981,-0.20010860709671185,0.05070581303414312,-0.03335497610376237,-0.019597338702614597,-0.04502368411315261,-0.014338350138537903
2020-11-02,0.02188784753869366,0.012651291879710813,0.05534365537408226,0.28778379101838425,0.05250943500887706,0.021297716698179814,0.010245349255798342,0.01617786323335002,-0.034091171059609904,-0.6304782702127056,0.10833437432238835,-0.0005871074942471743,0.022720416653120523,0.019039733793701163,0.008213442756524802
2020-11-03,0.02406303816362909,0.01841055486662202,0.007002655173875105,-0.001172172098409363,0.06423364347444527,0.03192437738090903,0.027828143551294593,0.023911468471145447,-0.010862736989056487,-0.14961611565114086,0.23044892823456187,0.02695878375638361,0.05349833717861929,-0.0023799784981999306,-0.005860361360953137
2020-11-04,0.0052003035942709275,0.034955773365045184,-0.07929176288679496,-0.4153199172424138,-0.11884503961434811,0.13643433503119717,0.05441862741032644,0.05035145369491101,-0.37652744490471746,2.9234620515205005,0.5197881168938521,0.03362665090794459,0.029994747591176596,0.060380773033613,-0.06392281039326342
2020-11-05,0.018273064329985766,0.014325888638545559,-0.11530390335137819,-0.06601429671940195,0.09281634032889441,-0.036385017991639845,-0.005162435711978386,-0.011151093010757673,0.22687946890786548,-0.073473219519677,-0.18266874954833157,0.025560140395831876,0.0002956625542156477,0.012519288631508418,-0.011151069159418325
2020-11-06,-0.0006497926374603447,0.005716950974279822,-0.04262767545086965,-0.13676817961144117,0.03627240602550241,0.00584884612686154,-0.019332346876432482,-0.051494964711284674,0.17789873977919712,-0.2134380775543352,-0.35111189628027617,-0.013550381825939817,-0.022289724406754474,-0.0067447265060254225,-0.021503164126361995
2020-11-09,0.03913615227801026,-0.03914945427706806,0.04950287821738941,-2.0262115542926886,0.14329983153580006,0.054582633509686396,0.016129818991483136,-0.15961103310146474,0.22887932883600381,-0.0795300432756636,-1.2172210985088099,-0.03394060689819556,0.037151704748068504,-0.07240859340292127,-0.011327871058974703
2020-11-10,0.006693350655808672,-0.00558789774361923,0.22226164337998844,-1.1602736781963672,-0.03611033442744971,-0.017979080768519506,0.036108899070782075,0.10809492593224346,-0.1177491628176669,-0.20555302944912057,-3.047010315856838,-0.009201524294521257,0.014817390876903147,-0.012580413627383269,0.03726745158459566
2020-11-11,-0.0021906872311785452,0.02342111527534274,-0.06528182985988706,0.15631620575331806,-0.03461219955724748,-0.03210261045739993,0.003280543761878363,0.053987320233189307,0.06809150637045702,0.47426997688476646,1.3424391608149508,0.02492314821287711,0.01450729034243814,0.040805476812822095,0.029539177524811056
2020-11-12,-0.01383763633828028,-0.007683595041251934,-0.00134346776562011,-0.13389620057364315,-0.015593722848192604,0.024771678488752613,-0.01892140761976635,-0.03356970825978245,-0.08979809530449212,-0.050055771695312834,-0.13735887385411705,-0.011175196290702072,-0.04088526342223153,-0.007486808338422302,-0.026877144758820082
2020-11-13,0.020161399644325728,0.008344520434331315,0.009704506504781829,-0.7108623228020151,0.010738388196273707,-0.002953176013082759,0.024715210484961725,0.015071360687570978,-0.06859109553062148,-0.054500557107130976,-0.24432358035649426,0.00420241861702908,0.032592223867246695,0.015345399780575253,0.04419702355350874
2020-11-16,0.016271094457493085,0.001546092769886931,0.0009737942880390094,1.4731064204138336,0.025310632878929207,-0.031041025754894536,0.014380460807788431,0.018346744268475934,0.04716732325049788,-0.1090181569313593,-0.19090212819869057,-0.01315679948601467,0.0332212684528741,0.01386404234435612,0.008016933275881044
2020-11-17,-0.006294600364103231,-0.005123453571268088,-0.055175978660276015,-0.8915526705028963,-0.008937587723916063,-0.022768710862793196,-0.003163637850267631,-0.0019999443702329867,0.07364689758192045,-0.00896499275532836,-0.2615996646508608,-0.008394098735078237,-0.025773287358479724,0.03980353088591748,-0.04171846756793307
2020-11-18,-0.008655953834255325,-0.010871014630801756,-0.03978681545576346,21.019675448445987,0.0023898090276652795,-0.04237199241021772,0.009900438581133653,0.018887910480947623,0.11069951889582264,0.4471134646348629,0.4873945700396636,0.004457619395693113,0.027971525949874065,-0.04290590084068835,-0.004042357073944958
2020-11-19,0.0008550684135584241,0.005335851531341085,-0.07064391569625028,-0.4049298551494115,-0.0037157963018717988,-0.020412340448206945,-0.007306546427799376,-0.01784859500206515,0.13197543201136686,-0.0017960195661179679,-0.12966497615401396,-0.013615674701754399,-0.009382069050621111,0.0063274051247586005,-0.01967740084731895
2020-11-20,-0.007628044988637672,-0.0033098870323688967,-0.00967499397544258,-0.2148942593537685,-0.009804801526871687,0.001908167725862997,-0.02008357324622234,-0.011793033332637148,-0.047388948470275305,-0.12329391740573259,0.005358942746999329,-0.006340700217532302,-0.02072429377097973,0.004910509939192398,-0.011435206851310942
2020-11-23,0.01057170851856104,-0.004021470611094924,-0.04221009752140825,1.1720043589574018,-0.00018270613505311228,-0.011684664530068223,0.006490488671123673,0.009369689945199378,-0.036187644087328885,0.1833658393230586,-0.35027203190460443,-0.011972832490459884,0.029755561160396127,-0.00863408032180224,0.010450122848624455
2020-11-24,0.018050531260600078,-0.00545667041886011,0.009879098388887009,-0.27666747740232367,0.04023007328232331,0.007983092160961602,0.012296015954732953,-0.02476726468884405,0.12586152902948888,0.39037576587122813,-1.3341540427708751,-0.014230371958205867,0.01470041816578993,-0.048506398292494035,-0.014483101023764933
2020-11-25,-0.007446614744440194,0.002229213092304505,-0.004308811361354081,-0.6599234047718362,-0.026592823706020785,-0.0061695028343481395,-0.010954325058832981,-0.007089714848975026,0.02288375927615749,0.09729736469914574,-0.4999781040976581,-0.004720690652027959,-0.009782045680196694,0.001645164978181457,-0.021545363236041504
2020-11-27,0.00011986528666207974,0.00951489977545128,-0.07073628741786253,-0.7323475414865226,-0.010095256623896542,0.011831496520889884,-0.0014734332185815102,-0.01446474401122455,-0.049497192513228594,-0.08484038307172181,-2.23868488722524,0.01770715868950634,-0.001726112210504227,0.021166793121319305,-0.010196724010862246
2020-11-30,-0.008794683203674936,0.004095694728269983,-0.022076214563478858,-8.117868382044708,0.008577840014310611,0.031249680918430833,-0.01631714372085835,-0.04941687949874318,0.07322147528200196,-0.09192779412885843,-3.2126030467205386,-0.0015459291179532597,-0.03254524944465509,-0.026137744972322907,-0.02629575689001129
