DATE,AAPL,ADBE,AJG,ANSS,APH,ATVI,AZO,BRO,CHD,CPRT,FDS,FICO,GILD,INTU,JBHT,LOW,MNST,NVR,ODFL,ORLY,POOL,QCOM,RMD,ROST,STZ,TJX,TSCO,TYL,UNH,WST
2019-12-13,67.10327911376953,317.94000244140625,89.81851959228516,253.92999267578125,51.56699752807617,57.02818298339844,1235.3199462890625,37.804630279541016,66.9505615234375,22.155000686645508,262.2178039550781,356.8800048828125,56.87290954589844,253.3165283203125,109.44279479980467,111.03836059570312,31.104999542236328,3798.35009765625,122.5433349609375,441.3500061035156,198.3924865722656,80.67485046386719,149.1129150390625,111.46723175048828,172.4558563232422,57.53680419921875,89.78978729248047,284.70001220703125,271.376953125,145.01797485351562
2019-12-20,68.1495132446289,327.6099853515625,90.74092864990234,258.8900146484375,51.69243240356445,57.58241653442383,1226.739990234375,39.15687561035156,67.19927215576172,22.68000030517578,256.1476135253906,373.5400085449219,57.80680465698242,260.5948181152344,113.04569244384766,112.19091033935548,31.959999084472656,3840.739990234375,123.71347045898438,441.1600036621094,207.7408599853516,81.61174011230469,151.34530639648438,111.21630859375,178.9349822998047,57.16510009765625,87.17919921875,299.7799987792969,278.1356811523437,149.44668579101562
2019-12-27,70.67610931396484,330.7900085449219,90.1038055419922,258.67999267578125,52.13143539428711,57.5532455444336,1202.5899658203125,38.23267364501953,67.6297378540039,22.70499992370605,262.0438537597656,378.7999877929688,57.02856063842773,260.5557556152344,113.00694274902344,112.65943908691406,31.78499984741211,3816.3701171875,124.19993591308594,437.2099914550781,206.03155517578125,81.56582641601562,151.60736083984375,110.95569610595705,179.2476043701172,57.9942741394043,87.30216979980469,300.57000732421875,281.34869384765625,149.41697692871094
2020-01-03,72.53690338134766,331.8099975585937,90.6363296508789,256.9700012207031,52.14591217041016,57.04762649536133,1187.97998046875,38.57316970825195,67.2184066772461,23.165000915527344,259.6950378417969,381.9200134277344,56.26759719848633,257.94110107421875,113.3459243774414,112.069091796875,31.63999938964844,3781.429931640625,124.73240661621094,438.75,207.6732635498047,79.93081665039062,150.72409057617188,112.78952026367188,179.53176879882812,58.365970611572266,86.98057556152344,306.6700134277344,275.23638916015625,150.73471069335938
2020-01-10,75.68292236328125,339.8099975585937,90.75997161865234,260.79998779296875,52.256866455078125,57.31988143920898,1132.219970703125,39.30279922485352,67.05577850341797,23.82749938964844,256.0316162109375,404.010009765625,56.233009338378906,269.0689392089844,115.33138275146484,113.38094329833984,32.66999816894531,3781.31005859375,129.48532104492188,436.8500061035156,209.60476684570312,82.90689086914062,152.27706909179688,116.51506042480467,178.4424591064453,59.414337158203125,86.32794189453125,310.2300109863281,280.5502014160156,151.22019958496094
2020-01-17,77.73151397705078,349.739990234375,91.72042083740234,270.2799987792969,52.802005767822266,59.54655838012695,1154.5799560546875,40.285377502441406,68.87328338623047,24.280000686645508,266.5094909667969,404.9700012207031,54.460330963134766,276.498291015625,111.06990051269533,114.65530395507812,33.654998779296875,3893.409912109375,137.02552795410156,440.6799926757813,212.28955078125,88.09659576416016,155.848876953125,113.5809555053711,179.92962646484375,59.7383918762207,87.76564025878906,309.0299987792969,283.7252197265625,156.13438415527344
2020-01-24,77.62909698486328,351.3699951171875,92.11032104492188,277.3399963378906,50.82887268066406,57.757442474365234,1140.22998046875,40.69396209716797,68.21324920654297,25.07250022888184,267.3214416503906,409.2999877929688,54.60733413696289,281.6107788085937,112.06746673583984,113.16810607910156,33.54999923706055,3983.60009765625,134.41574096679688,430.7699890136719,212.41510009765625,82.34657287597656,157.61538696289062,111.72783660888672,181.45469665527344,58.318321228027344,88.50341033935547,309.8999938964844,278.3448486328125,154.46820068359375
2020-01-31,75.48297119140625,351.1400146484375,97.5403289794922,274.3299865722656,47.98735809326172,56.862884521484375,1057.9599609375,43.68059158325195,70.99687957763672,25.364999771118164,276.5523986816406,402.3800048828125,54.65057373046875,274.08367919921875,104.53238677978516,109.4124755859375,33.29999923706055,3816.969970703125,128.9988555908203,406.1000061035156,211.78732299804688,78.36013793945312,154.2959442138672,108.28219604492188,178.36663818359375,56.26922607421875,87.91697692871094,323.67999267578125,258.9906616210937,154.66653442382812
2020-02-07,78.23379516601562,366.0899963378906,99.78459930419922,284.8299865722656,49.8640022277832,59.82853698730469,1058.9100341796875,45.56525421142578,71.25514221191406,25.645000457763672,276.8424072265625,417.6000061035156,59.55356216430664,288.09185791015625,109.24092864990234,114.3447036743164,34.45500183105469,3921.6298828125,145.01278686523438,387.6900024414063,219.13665771484372,80.29824829101562,166.41868591308594,113.33966827392578,189.77154541015625,58.4994010925293,91.32205200195312,329.739990234375,274.9322204589844,157.78070068359375
2020-02-14,79.4365234375,379.6700134277344,103.80719757080078,291.9800109863281,50.20653533935547,61.76351165771485,1053.2099609375,46.63738632202149,73.34349822998047,25.8125,289.5337829589844,424.5799865722656,58.4207649230957,297.4568176269531,106.86233520507812,118.05327606201172,34.93000030517578,3993.6298828125,145.8805389404297,390.8900146484375,225.54917907714844,82.3006362915039,171.79185485839844,117.5381317138672,193.802978515625,60.6287956237793,92.85432434082033,338.25,284.0198669433594,173.13328552246094
